gene_id	calu6_untreated_rep1_rnaseq	calu6_untreated_rep2_rnaseq	calu6_g418_rep1_rnaseq	calu6_g418_rep2_rnaseq
ENSG00000243062.7	0.0	0.0	0.0	0.0
ENSG00000143340.9	0.608956894180425	0.7313692998255845	0.15506853410806523	0.0
ENSG00000297013.1	0.0	0.0	0.0	0.0
ENSG00000229407.6	0.0	0.0	0.0	0.0
ENSG00000307581.1	0.0	0.0	0.0	0.0
ENSG00000231966.2	1.4154045857834823	3.3998579234991873	4.325128094644698	2.461315684949802
ENSG00000169905.15	95.552941265188	187.28467471977982	51.85776187822272	49.54034753581221
ENSG00000272906.2	0.0	2.9194769042262845	0.6190019242107726	0.0
ENSG00000143337.20	74.30612429985929	99.11030440224415	37.84353828833377	35.134497812494445
ENSG00000293564.1	0.0	0.0	0.0	0.0
ENSG00000264916.2	0.0	0.0	0.0	0.0
ENSG00000261831.3	0.0	0.0	0.0	0.0
ENSG00000260360.3	0.0	0.0	0.0	1.0043575374583988
ENSG00000135837.20	28.58229474777061	62.0868854064653	20.06045004622473	21.52779976553223
ENSG00000235145.2	0.0	0.0	0.0	0.9413558161683774
ENSG00000303101.1	0.0	0.0	0.0	0.0
ENSG00000223450.1	0.0	0.0	0.0	0.0
ENSG00000261817.1	0.0	0.0	0.0	0.0
ENSG00000294522.1	0.0	0.0	0.0	0.0
ENSG00000309635.1	0.0	0.0	0.0	0.0
ENSG00000116260.18	7.281432086330318	16.032764473588553	58.973502118765474	40.62403031526448
ENSG00000121454.8	0.40924220988583193	2.4575400275753796	0.3126358705613341	0.8302596494044912
ENSG00000308436.1	0.0	0.0	0.0	0.0
ENSG00000230124.10	6.139271402012514	10.22760082059102	26.576811988325854	20.548193002345126
ENSG00000235060.1	0.0	0.0	0.0	2.7767178146379803
ENSG00000265435.1	0.0	41.59306706410694	0.0	0.0
ENSG00000236719.6	0.0	0.0	0.45927975032750595	0.0
ENSG00000206905.1	0.0	0.0	0.0	0.0
ENSG00000306434.1	0.7174124938434437	0.0	0.0	0.0
ENSG00000306454.1	0.0	0.0	0.0	0.0
ENSG00000306732.1	0.0	0.0	0.0	0.0
ENSG00000143324.16	49.70404920067252	92.2567563956892	26.23439553942245	22.72134494626455
ENSG00000283575.1	0.0	0.0	7.0733865714501825	0.0
ENSG00000294697.1	0.0	1.9696593874146584	0.8352338386952245	1.4259282750447193
ENSG00000294716.1	6.259676618817092	0.0	2.1253368102009937	0.0
ENSG00000225857.5	0.0	0.0	0.9078143193305047	1.0332261030404248
ENSG00000294738.1	0.0	0.0	0.0	0.0
ENSG00000135835.14	0.3650906680744908	0.2923207524585829	0.4338550361459039	0.49379078820004235
ENSG00000243155.1	1.1000916830099343	0.0	0.5602682432831828	0.0
ENSG00000232586.1	0.9259104998666947	0.0	0.0	0.0
ENSG00000251520.1	4.9657769825252895	5.963996580886842	1.2645160351195857	0.0
ENSG00000270711.1	3.244065984934405	7.792375094735363	0.0	1.8804212288910895
ENSG00000135823.15	16.34656490169772	43.362324394445814	19.763253226499614	18.291406584912664
ENSG00000153029.18	0.7052317358553054	0.0	0.4310029266005824	0.3270297789375808
ENSG00000307418.1	0.0	0.0	0.0	0.0
ENSG00000289589.3	0.0	1.503599137998232	1.2752020861205964	1.0885255282735744
ENSG00000162783.11	9.521383859614666	21.346025372581426	78.23323819468253	79.10660408996007
ENSG00000303906.1	0.0	1.6432355895003767	2.090441593204364	1.9826914445208765
ENSG00000237292.2	0.0	0.0	0.12241664158269651	0.5573125113208853
ENSG00000225359.2	0.0	3.3465686143534317	0.0	0.0
ENSG00000179452.2	0.0	0.0	0.0	0.0
ENSG00000198216.15	0.3600462090484829	0.5765635112176487	0.15280730700283934	0.10435030267891054
ENSG00000297520.1	0.0	0.0	0.0	0.0
ENSG00000302070.1	0.0	0.0	0.0	0.0
ENSG00000273573.1	0.0	0.0	0.0	0.0
ENSG00000252977.1	0.0	0.0	0.0	0.0
ENSG00000287452.3	0.0	0.0	0.0	0.0
ENSG00000222397.1	0.0	0.0	0.0	0.0
ENSG00000299175.1	0.0	0.0	0.0	0.0
ENSG00000298667.1	0.0	0.0	0.0	0.0
ENSG00000225982.2	0.0	0.0	0.0	0.0
ENSG00000298707.1	0.0	0.0	0.0	0.0
ENSG00000179930.6	0.0	0.0	0.0	0.42359721845669374
ENSG00000224810.1	0.0	0.0	0.0	0.0
ENSG00000228918.6	0.0	0.0	0.0	0.0
ENSG00000298690.1	0.0	0.0	0.0	0.0
ENSG00000232309.2	0.0	0.0	0.0	0.0
ENSG00000298728.1	0.0	0.0	0.0	0.0
ENSG00000289573.2	0.0	0.0	0.0	0.0
ENSG00000232096.1	0.0	0.0	0.0	0.0
ENSG00000298643.1	0.0	1.9108986658330755	0.0	0.0
ENSG00000206764.1	0.0	0.0	0.0	0.0
ENSG00000228664.1	0.0	0.0	0.0	0.0
ENSG00000231684.3	0.0	0.0	6.099207582567822	4.627863024396634
ENSG00000135821.20	163.96460503214365	360.2250051729369	153.69288299011018	129.00803772501519
ENSG00000306613.1	0.0	0.0	0.5672891485874832	0.0
ENSG00000203730.3	0.0	0.0	0.0	0.0
ENSG00000203729.8	5.405315350573137	0.0	0.0	0.0
ENSG00000121446.20	0.0	0.0	0.0	0.0
ENSG00000270443.1	0.0	0.0	0.0	0.0
ENSG00000233537.1	0.0	0.0	0.0	0.0
ENSG00000135828.13	0.6491290748822008	1.5592337701734347	0.9091402409264111	1.1288020327277086
ENSG00000276839.1	0.0	0.0	0.0	0.0
ENSG00000143333.9	6.619666296109426	18.55081766450446	52.817741349413694	47.004306738069076
ENSG00000293719.1	0.0	0.0	0.8628273327308991	0.0
ENSG00000261504.1	0.0	4.655038028977085	0.4934920863802454	0.0
ENSG00000135824.14	0.0	0.0	0.0	0.0
ENSG00000227181.2	0.0	0.0	0.0	0.0
ENSG00000271269.1	0.0	0.0	0.0	0.0
ENSG00000309373.1	0.0	0.0	0.0	0.0
ENSG00000303559.1	0.0	0.0	0.0	0.0
ENSG00000135838.16	0.2565539964995267	0.9243793045804024	1.1759488161887546	0.8179126780658663
ENSG00000287808.2	3.215380514006528	0.0	0.5458561984398854	0.621264569995368
ENSG00000135829.19	56.90155211430882	98.53658834172167	210.46258504724932	193.62419849796942
ENSG00000157060.16	0.0	0.0	0.0	0.0
ENSG00000224040.1	4.597624551062208	0.0	0.0	0.0
ENSG00000285609.1	0.0	0.0	0.0	0.0
ENSG00000303716.1	0.0	0.0	0.0	0.0
ENSG00000226570.2	0.0	0.0	0.0	0.0
ENSG00000176855.11	0.0	0.0	0.5097936267711843	0.0
ENSG00000207472.1	24.921703173982063	0.0	0.0	0.0
ENSG00000135862.8	95.87215313739402	144.78547755447246	104.72414141844122	78.81905146703538
ENSG00000224468.3	0.0	0.0	0.0	0.0
ENSG00000058085.17	31.869387741753165	80.06665409840586	77.67613585194465	57.77548361835461
ENSG00000157064.13	56.613027888079536	87.62868506919166	38.87925492860335	32.42411773213766
ENSG00000287929.2	0.0	0.0	3.4787147072705817	0.7918577101170469
ENSG00000233562.1	0.0	0.0	0.0	0.0
ENSG00000305666.1	0.0	0.0	0.8477467051925311	0.0
ENSG00000286372.1	4.7903393526037386	0.0	0.0	0.0
ENSG00000305685.1	6.339038604475627	0.0	0.0	0.0
ENSG00000300706.1	0.0	0.0	0.0	0.0
ENSG00000232860.11	0.0	0.0	0.12956403565335195	0.2949258252525235
ENSG00000300756.1	0.0	0.0	0.0	0.0
ENSG00000116698.24	37.8095315581642	57.70853761326614	111.59179696967645	107.6789259531357
ENSG00000116701.18	1.367218129417597	0.0	0.9748391665329209	0.31700292250789075
ENSG00000289732.1	0.0	0.0	0.0	0.0
ENSG00000289099.1	0.0	0.0	0.0	0.0
ENSG00000306750.1	0.0	0.0	0.0	0.48018212182307424
ENSG00000286966.1	0.0	0.0	0.0	0.0
ENSG00000162704.17	74.98714975440116	154.26299202625572	39.450787879152685	37.4412372425756
ENSG00000143344.18	2.5023382909494023	5.488044834162457	3.5462168172166395	3.0270869035955457
ENSG00000173627.8	0.4792635225765781	1.1512099798476758	0.0	0.0
ENSG00000270994.1	0.0	0.0	0.0	0.0
ENSG00000227554.1	0.0	0.0	0.0	0.0
ENSG00000289581.1	0.0	0.0	0.0	0.0
ENSG00000198756.13	2.2778663778041692	4.741988625418115	1.4694598070985347	1.6724612046025649
ENSG00000303619.1	0.0	0.0	0.0	0.0
ENSG00000198860.16	21.611468213912715	38.23429468738783	20.233606622709868	23.778942118657998
ENSG00000286655.2	0.7976734189698118	2.8740647597393667	0.0	0.0
ENSG00000300319.1	0.0	0.0	0.0	0.0
ENSG00000300344.1	0.0	0.0	0.0	0.0
ENSG00000199840.1	0.0	0.0	0.0	0.0
ENSG00000302289.1	0.0	0.0	0.0	0.0
ENSG00000304333.1	0.0	0.0	0.0	0.0
ENSG00000304349.1	0.0	0.0	0.0	0.0
ENSG00000207080.2	0.0	0.0	0.0	0.0
ENSG00000231791.1	0.0	0.0	0.0	0.0
ENSG00000244568.3	0.0	0.0	0.0	0.0
ENSG00000293737.1	0.0	0.0	0.0	0.0
ENSG00000271387.2	0.0	0.0	0.0	0.0
ENSG00000116667.17	0.7342021584846037	2.2044783617402492	0.4206639590950549	0.9043573187129709
ENSG00000230470.1	3.1520357442270455	0.0	0.0	0.0
ENSG00000232036.2	0.0	0.0	0.0	0.0
ENSG00000285847.3	0.22155385839282823	0.0	0.0	0.0
ENSG00000286378.2	0.0	0.7947062441529117	0.0	0.0
ENSG00000295600.1	0.0	0.0	0.0	0.0
ENSG00000116406.22	43.911444065534255	80.47760356341051	17.97087948435162	20.577462376335028
ENSG00000135842.19	9.746078786259522	22.26849356275863	34.01884046201464	29.142170788589997
ENSG00000306770.1	0.0	0.0	0.0	0.0
ENSG00000252222.1	0.0	0.0	0.0	0.0
ENSG00000260976.2	2.810915923699312	0.0	0.0	0.0
ENSG00000201312.1	0.0	0.0	0.0	0.0
ENSG00000121481.14	28.78512762404165	54.258062447495426	25.9604952427437	26.765977794924876
ENSG00000232792.2	5.685761704938339	0.0	0.0	0.0
ENSG00000121486.14	10.172123744482473	10.995230011606374	15.800782667332546	16.95176604683146
ENSG00000116668.15	2.4076865005152173	3.4174390651868216	1.6163759513188303	1.83967336675309
ENSG00000308665.1	0.0	0.0	0.0	0.0
ENSG00000231084.2	0.0	0.0	0.0	0.0
ENSG00000213051.3	1.4930695630549162	10.759236832932478	0.7604088587449244	1.7309140539176657
ENSG00000201421.1	0.0	0.0	0.0	0.0
ENSG00000206640.1	0.0	0.0	0.0	0.0
ENSG00000233583.1	0.0	0.0	0.0	0.0
ENSG00000252612.1	0.0	0.0	0.0	0.0
ENSG00000308307.1	0.0	0.0	0.0	0.0
ENSG00000238061.2	0.0	0.0	0.0	0.0
ENSG00000308328.1	0.0	11.356972212539839	0.0	0.0
ENSG00000116679.19	14.993696227129277	29.80039670876627	14.32627392169519	13.959580255856512
ENSG00000273004.2	2.7561986972776027	1.6551246325251856	2.10556623522238	0.3994072997799678
ENSG00000293113.2	0.0	0.0	0.5419354436226796	1.2336043496795497
ENSG00000261024.8	0.0	0.0	0.0	0.0
ENSG00000305191.1	0.0	4.912064668613857	0.0	0.0
ENSG00000298206.1	0.0	0.0	0.0	0.0
ENSG00000252407.1	0.0	0.0	0.0	0.0
ENSG00000270920.1	0.0	0.0	0.0	0.0
ENSG00000279401.1	1.141533492986336	0.0	0.0	0.0
ENSG00000228309.8	0.0	0.0	0.0	0.0
ENSG00000261729.3	0.42220111456872716	1.0141438137860148	0.6450713529378255	0.0
ENSG00000207108.1	0.0	0.0	0.0	0.0
ENSG00000201596.1	0.0	0.0	0.0	0.0
ENSG00000143341.13	0.9793984824656365	2.016474839563189	1.2113717282760583	1.378719043628946
ENSG00000294274.1	0.0	0.0	0.0	0.0
ENSG00000224691.1	3.777085325235242	0.0	0.0	0.0
ENSG00000288078.2	0.0	0.0	0.0	0.0
ENSG00000116690.15	0.7833790363149472	0.0	0.0	0.0
ENSG00000047410.15	58.37268130266198	125.21739879288695	128.71863385960975	131.24148588743105
ENSG00000202025.1	0.0	0.0	0.0	0.0
ENSG00000157181.18	18.041370297311662	43.98289390036634	15.291028953004693	18.105818945493603
ENSG00000229739.5	0.949516535969264	0.45615527188950783	0.0	0.33023207167393726
ENSG00000116703.14	0.0	0.0	0.0	0.0
ENSG00000273198.1	0.0	0.0	0.0	0.0
ENSG00000228238.1	0.0	0.0	0.0	0.0
ENSG00000233196.2	0.0	0.0	0.0	0.0
ENSG00000288562.2	0.0	0.0	0.0	0.0
ENSG00000298517.1	0.0	0.0	0.0	0.0
ENSG00000295390.1	0.0	8.945994871330264	0.0	0.0
ENSG00000073756.13	4.619422187518739	11.680037067601146	2.971751032206641	3.2413606631486998
ENSG00000273129.4	0.0	0.0	0.0	0.0
ENSG00000296822.1	0.0	0.0	0.0	0.0
ENSG00000116711.12	10.872398880112161	25.582954879171115	33.44938472530011	30.867823268067408
ENSG00000308502.1	0.0	0.0	0.0	0.0
ENSG00000230426.6	0.15792847140160385	0.0	0.08043175728270269	0.0
ENSG00000300517.1	0.8624263388150325	0.0	0.0	0.0
ENSG00000296037.1	0.0	0.0	0.0	0.0
ENSG00000271558.1	0.0	0.0	0.0	0.0
ENSG00000225462.1	0.0	0.0	0.0	0.7216182306948998
ENSG00000297021.1	0.0	0.0	0.0	0.0
ENSG00000274702.1	0.0	0.0	0.0	0.0
ENSG00000299951.1	0.0	0.0	0.0	0.0
ENSG00000236401.1	0.0	0.0	0.0	0.0
ENSG00000223847.1	0.0	0.0	0.0	0.0
ENSG00000306741.1	0.0	0.0	0.0	0.0
ENSG00000285894.3	0.0	0.0	0.0	0.0
ENSG00000150732.8	0.0	0.0	0.0	0.0
ENSG00000222240.1	0.0	0.0	0.0	0.0
ENSG00000261182.1	0.0	0.0	0.0	0.0
ENSG00000224278.1	0.0	0.0	0.0	0.0
ENSG00000225006.1	3.5745606429169987	0.0	0.0	0.0
ENSG00000307110.1	0.0	0.0	0.0	0.0
ENSG00000235083.1	0.0	0.0	0.0	0.0
ENSG00000231022.1	0.0	0.0	0.0	0.0
ENSG00000237283.2	0.0	1.4847780083153614	0.0	0.0
ENSG00000309084.1	4.796083164777123	0.0	0.0	1.390023606248629
ENSG00000299749.1	0.0	0.0	0.0	0.0
ENSG00000238054.3	0.0	0.0	0.0	0.0
ENSG00000226486.2	0.0	0.0	0.0	0.0
ENSG00000271036.1	0.0	0.0	0.0	0.0
ENSG00000226196.1	0.0	0.0	0.0	0.0
ENSG00000302138.1	0.0	0.0	0.0	0.0
ENSG00000232212.2	0.0	0.0	0.0	0.31264284994912533
ENSG00000252553.1	0.0	0.0	0.0	0.0
ENSG00000238270.1	0.0	0.0	0.0	0.0
ENSG00000287472.1	0.0	0.0	0.0	0.0
ENSG00000230987.2	0.0	0.0	0.0	0.0
ENSG00000162670.13	0.0	0.0	0.0	0.0
ENSG00000225811.1	0.0	0.0	0.0	0.0
ENSG00000237457.7	0.0	0.0	0.0	0.0
ENSG00000241505.1	0.0	0.0	0.0	0.0
ENSG00000231175.1	0.0	0.0	0.0	0.0
ENSG00000236025.1	0.0	0.0	0.0	0.0
ENSG00000238108.1	0.0	0.0	0.0	0.0
ENSG00000285638.1	1.0937745035340773	0.0	0.0	0.0
ENSG00000228020.2	0.0	0.0	0.0	0.0
ENSG00000261642.1	0.0	0.0	0.0	0.0
ENSG00000271187.1	0.0	0.0	0.0	0.0
ENSG00000233882.3	0.0	0.0	0.0	0.0
ENSG00000308100.1	0.0	0.0	0.0	0.0
ENSG00000228215.4	0.4644065203093139	0.0	0.0	0.0
ENSG00000223344.2	0.0	0.0	0.0	0.0
ENSG00000301096.1	0.0	0.0	0.0	0.0
ENSG00000306983.1	1.574157166243259	0.0	0.0	0.0
ENSG00000150681.11	0.0	0.0	0.0	0.0
ENSG00000285280.3	0.47826069939906996	0.9573342990184235	0.28417025025494846	0.092407858560918
ENSG00000226723.2	3.4187464610462572	4.10598226145671	0.8705706549477147	0.0
ENSG00000236792.1	0.0	0.0	0.0	0.0
ENSG00000253148.1	0.0	0.0	0.0	0.0
ENSG00000236069.3	0.6104904394725459	4.399266708703618	0.9327542731582658	0.3538704785138451
ENSG00000296374.1	0.0	0.0	0.0	0.0
ENSG00000090104.14	45.998744285033936	139.4848488330437	43.03222014008744	40.27837426983427
ENSG00000289995.2	0.0	0.0	0.0	0.0
ENSG00000127074.17	0.0	0.8885188414304993	0.0	0.0
ENSG00000231767.5	8.492427514700895	67.99715846998375	2.8834187297631315	3.2817542465997356
ENSG00000283795.1	0.0	0.0	0.0	0.0
ENSG00000296235.1	0.0	0.0	0.0	0.0
ENSG00000228687.1	0.0	0.0	0.0	0.0
ENSG00000226814.2	0.0	0.0	0.0	0.0
ENSG00000116741.9	43.15333467251154	108.22908026628875	94.69786648346061	104.46943718280987
ENSG00000296334.1	0.0	0.0	1.0795629743389787	2.4574026234474973
ENSG00000296296.1	0.0	4.293118182220153	0.0	0.0
ENSG00000223075.1	0.0	0.0	0.0	0.0
ENSG00000296356.1	0.0	0.0	0.0	0.0
ENSG00000296316.1	1.3097358740746958	0.0	0.0	0.0
ENSG00000306497.1	0.0	0.0	0.0	0.0
ENSG00000306525.1	12.06616398016326	0.0	0.0	0.0
ENSG00000234473.1	2.169749584716095	7.817736771203174	1.1050367955398168	1.2576942637497768
ENSG00000116750.16	34.57532887670769	49.31171565217865	52.62049329490492	57.85438203300869
ENSG00000238754.1	0.0	71.17035919858299	0.0	0.0
ENSG00000116747.15	248.15032340549985	434.0922089747473	84.3745362407056	89.52983390979246
ENSG00000023572.11	51.74866013351383	109.55459859719852	16.208764040808315	15.615395347332123
ENSG00000306457.1	0.0	0.0	0.0	0.0
ENSG00000306475.1	0.0	0.0	0.0	0.0
ENSG00000134371.17	21.141206164459152	27.60563913337549	17.122454873074314	16.50503264663881
ENSG00000308280.1	0.0	0.0	0.0	0.0
ENSG00000221680.1	0.0	0.0	0.0	0.0
ENSG00000162630.8	1.7726833501721335	0.6082936683639573	0.0	0.1467907170131506
ENSG00000276735.1	0.0	0.0	0.0	0.0
ENSG00000232077.3	0.5683338106598638	0.0	0.0	0.329434409665063
ENSG00000286285.2	0.0	0.0	0.10034655103579393	0.11420912148281924
ENSG00000299985.1	0.0	0.0	0.0	0.662256319686579
ENSG00000227240.3	0.0	0.0	0.0	0.0
ENSG00000226640.3	0.0	0.0	0.0	0.0
ENSG00000237011.1	0.0	0.0	0.0	0.0
ENSG00000305581.1	0.0	0.0	0.0	4.14398458484846
ENSG00000237213.2	0.0	0.0	0.0	0.0
ENSG00000295802.1	0.0	0.0	0.0	0.0
ENSG00000303114.1	0.0	0.0	0.0	0.0
ENSG00000233057.1	0.0	0.0	0.4934920863802454	0.0
ENSG00000294997.1	0.0	0.0	0.0	0.0
ENSG00000231714.1	0.0	0.0	0.0	0.0
ENSG00000251813.1	0.0	0.0	0.0	0.0
ENSG00000302795.1	0.0	0.0	0.0	0.0
ENSG00000309086.1	1.5667580726298944	0.0	0.0	0.0
ENSG00000228167.1	0.0	0.0	0.0	1.7485364820684113
ENSG00000285718.2	0.0	0.0	0.0	0.0
ENSG00000296695.1	0.0	0.0	0.0	0.0
ENSG00000287364.2	0.18056759477356993	0.4337305205764131	0.0	0.0
ENSG00000295216.1	0.0	0.0	0.0	0.0
ENSG00000227421.3	0.0	0.0	0.0	0.0
ENSG00000296140.1	0.0	1.343963979830564	0.0	0.0
ENSG00000162687.20	0.12383311226971679	0.5949040891494818	0.06306725279643519	0.14355960343164073
ENSG00000265986.1	0.0	0.0	0.0	0.0
ENSG00000000971.19	0.11012274373801695	0.793557587595185	0.08412700113886651	0.06383259343995357
ENSG00000289697.1	0.0	0.0	0.0	0.0
ENSG00000116785.17	0.32073878272986295	0.0	0.0	0.0
ENSG00000244414.10	0.0	0.0	0.0	0.0
ENSG00000285986.1	0.0	0.0	0.0	0.0
ENSG00000304869.1	0.0	0.0	0.0	0.0
ENSG00000134365.17	0.12903427076435114	0.0	0.0	0.0
ENSG00000080910.16	0.1488236544042907	0.0	0.0	0.0
ENSG00000273844.1	0.0	0.0	0.0	0.0
ENSG00000134389.13	0.24010645053269233	0.0	0.0	0.0
ENSG00000143278.7	0.0	0.0	0.42617893986980177	0.0
ENSG00000066279.21	72.22703790942796	112.63647980507466	27.33384353237787	40.127302018605725
ENSG00000300054.1	0.0	0.0	0.0	0.0
ENSG00000235748.1	11.904563569714645	5.7190467213147045	10.913224995951708	4.140284598611988
ENSG00000177888.10	23.596686730619396	32.82726913849544	3.9057236669138686	4.388296632307079
ENSG00000290127.2	0.44682008036462484	0.0	0.0	0.0
ENSG00000237861.1	0.0	0.0	0.0	0.0
ENSG00000134376.19	0.0	0.0	0.0	0.0
ENSG00000221879.3	0.0	0.0	0.0	0.0
ENSG00000230260.1	0.0	0.0	0.0	0.0
ENSG00000213047.15	3.8412420473432527	4.036731855390488	0.8966444054320138	0.6958043860580737
ENSG00000207139.1	0.0	0.0	0.0	0.0
ENSG00000213046.4	0.9898375054254198	0.0	0.0	0.0
ENSG00000235582.2	0.0	20.355929008069285	4.3159646876645175	4.912202066149816
ENSG00000233040.2	0.0	0.0	1.9373612292702354	1.102500891689355
ENSG00000224901.1	0.0	0.0	0.0	0.0
ENSG00000203724.13	2.339142315452703	2.809356284154592	4.169575242118002	2.0338240133532572
ENSG00000143355.17	0.0	0.0	0.13006035450281891	0.1480277964133763
ENSG00000306070.1	0.0	0.0	0.0	0.0
ENSG00000302490.1	0.0	0.0	0.0	0.0
ENSG00000151414.17	90.78253154126271	211.4552625432452	27.273888909338588	29.447086058536986
ENSG00000294783.1	0.0	0.0	0.0	0.0
ENSG00000232824.1	0.0	0.0	0.0	0.0
ENSG00000303141.1	0.0	0.0	0.0	0.0
ENSG00000287989.1	0.0	0.0	0.0	0.0
ENSG00000151418.13	0.0	0.0	0.0	0.0
ENSG00000223881.3	0.0	0.0	0.0	0.0
ENSG00000081237.24	0.0	0.0	0.03677471491249486	0.0
ENSG00000261573.2	0.0	0.0	0.0	0.0
ENSG00000236278.2	0.0	0.0	0.0	0.0
ENSG00000229989.7	0.8297469283828215	1.9930850142045438	0.4695374850361067	0.4275221269944615
ENSG00000304943.1	0.0	0.0	0.0	0.0
ENSG00000304925.1	2.1332977916928644	0.0	1.086472177374748	0.0
ENSG00000207975.1	0.0	0.0	0.0	0.0
ENSG00000207759.1	0.0	0.0	0.0	0.0
ENSG00000227747.2	0.0	4.05400780245093	0.8595507732395158	0.0
ENSG00000225172.6	0.0	0.0	0.0	0.0
ENSG00000233410.2	0.0	0.0	0.0	0.0
ENSG00000235492.2	0.0	0.0	0.0	0.0
ENSG00000286541.2	0.0	0.0	0.0	0.0
ENSG00000231718.2	0.4499868780992374	0.0	0.0	0.0
ENSG00000298658.1	0.0	5.739545096659917	0.0	0.0
ENSG00000228190.2	0.0	0.0	0.0	0.0
ENSG00000236468.1	0.0	0.0	0.0	0.0
ENSG00000306340.1	0.0	0.0	0.0	0.0
ENSG00000231984.1	0.0	0.0	0.0	0.0
ENSG00000307350.1	0.0	0.0	0.0	0.0
ENSG00000301535.1	0.0	0.0	0.0	0.0
ENSG00000228530.1	0.0	0.0	0.0	0.0
ENSG00000200139.1	0.0	0.0	0.0	0.0
ENSG00000229747.1	0.0	0.0	0.0	0.0
ENSG00000290125.2	0.0	0.0	0.0	0.0
ENSG00000202491.1	0.0	0.0	0.0	0.0
ENSG00000202329.1	0.0	0.0	0.0	0.0
ENSG00000116833.16	2.0396943631024884	2.67241457250781	1.652637429947334	0.8061189678126393
ENSG00000252860.1	0.0	0.0	0.0	0.0
ENSG00000305176.1	0.0	0.0	0.0	0.0
ENSG00000229220.1	0.0	0.0	0.0	0.0
ENSG00000233827.2	0.0	0.0	0.0	0.0
ENSG00000203721.9	0.4100813368283905	0.6566877514734948	0.2784683661510017	0.2377034422004012
ENSG00000273093.1	0.0	0.0	0.0	0.0
ENSG00000213045.3	0.0	0.0	0.0	0.0
ENSG00000230623.9	0.0	0.3939803375490509	0.0	0.09507357917016089
ENSG00000162702.10	21.08060864464383	41.658362302826106	33.57915383369757	35.704809097396954
ENSG00000282849.2	0.0	0.0	0.0	0.0
ENSG00000118193.14	52.894940874579326	122.31807296367545	29.861182255374413	33.98641364971433
ENSG00000118197.16	6.048974786191899	9.84282005600189	7.950184233680287	7.238782380323608
ENSG00000260088.2	0.0	0.0	0.0	0.0
ENSG00000118200.18	47.202278724238674	79.51447027703755	52.29427865237653	51.43470797907859
ENSG00000231333.2	0.0	0.0	0.0	0.0
ENSG00000170128.5	0.0	0.0	0.0	0.0
ENSG00000304314.1	0.0	0.0	0.0	0.0
ENSG00000163362.13	1.4116581469645744	2.825715690785455	7.069642057648462	4.500468171422242
ENSG00000293444.2	0.0	0.6893383908601451	0.0	0.0
ENSG00000233217.3	0.0	0.0	0.0	0.0
ENSG00000201032.1	0.0	0.0	0.0	0.0
ENSG00000116852.16	5.267455040763846	7.746511724428528	12.044660516732069	9.845262739799207
ENSG00000234132.3	1.357520230586839	3.26081740770701	0.8066037291726664	0.13114765400886438
ENSG00000081248.14	0.18274549339474233	0.8779238387983098	0.09307087594013397	0.10592833402881546
ENSG00000309774.1	0.0	0.0	0.0	0.0
ENSG00000232237.5	0.0	1.5730187445659305	0.0	0.0
ENSG00000116857.19	15.296709171293369	30.74439539250424	44.35813297347733	32.75261429136901
ENSG00000163395.17	0.11003640503491295	0.26431180687762934	0.0	0.1913476417613859
ENSG00000229821.1	0.0	0.0	0.8807329583128632	0.0
ENSG00000081277.14	0.0	1.0312884121514199	0.10932943340190268	0.8710307318498896
ENSG00000306072.1	2.402362378032505	0.0	0.0	0.0
ENSG00000118194.24	0.08730429019172604	0.0	0.0	0.0
ENSG00000286600.1	0.0	0.0	0.0	0.0
ENSG00000159166.17	0.0	0.0	0.0	0.0
ENSG00000282221.2	0.0	0.0	0.0	0.0
ENSG00000159173.21	0.0	0.0	0.0	0.0
ENSG00000227048.2	0.0	0.0	0.0	0.0
ENSG00000306690.1	0.0	0.0	0.0	0.0
ENSG00000174307.8	0.8671002296605508	0.0	0.5888099812349599	0.5026142153094978
ENSG00000224818.1	0.0	0.0	0.0	0.0
ENSG00000310095.1	0.0	0.0	0.6690099614376528	0.0
ENSG00000159176.16	23.621193317069302	48.59333856875712	42.343542696097494	28.129630495159503
ENSG00000224536.3	3.7160287620068013	5.801931456406222	1.0408996961331374	1.184696819372438
ENSG00000223396.5	0.0	0.0	0.0	0.0
ENSG00000134369.19	12.896354653804877	22.166161653930605	16.17191090258819	13.621777202322992
ENSG00000310071.1	0.0	0.0	0.0	0.0
ENSG00000236390.1	0.0	0.0	1.1727894833492531	0.0
ENSG00000231871.5	0.0	0.0	0.0	0.0
ENSG00000264802.1	0.0	0.0	0.0	12.880885417903963
ENSG00000235121.2	0.6944328749000211	1.6680552937167887	0.7073386571450183	0.40252766930949885
ENSG00000200942.1	0.0	0.0	6.790451108592175	0.0
ENSG00000221028.1	0.0	0.0	0.0	0.0
ENSG00000198700.12	28.543279028091238	51.84889181964016	41.154249142982884	36.06922904782217
ENSG00000277681.1	0.0	0.0	0.0	0.0
ENSG00000198892.9	1.506566237071232	4.825109098209016	4.092173926081914	2.91093455771841
ENSG00000223774.6	0.0	0.0	2.181671038905116	0.0
ENSG00000163431.16	0.0	0.0	0.22183767097654936	0.12624193483734691
ENSG00000308569.1	0.0	0.0	0.0	0.0
ENSG00000308011.1	0.974642631438626	0.0	0.0	0.0
ENSG00000134375.13	65.57824824743929	139.56572732749646	160.24357101315888	136.09620525644706
ENSG00000206637.1	0.0	0.0	0.0	0.0
ENSG00000238003.1	0.0	0.0	2.2046919183740825	0.0
